price,vendor_price,vendor_cost,sku,vendor_sku,qty,stock_qty,name,udropship_vendor,weight,categoryname,image,small_image,thumbnail,manufacturer,status,tax_class_id,visibility,short_description,description,custom_stock_status,hide_default_stock_status
4486,4486,4486,29994,29994,20,20,"BOTELLA BROTHER BT5001-C DCP-T300/T500/T700 5000PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/29994_medium.jpg,+https://www.prisa.cl/catalog/images/large/29994_medium.jpg,+https://www.prisa.cl/catalog/images/large/29994_medium.jpg,BROTHER,1,IVA,4,"BOTELLA BROTHER BT5001-C DCP-T300/T500/T700 5000PG","BOTELLA BROTHER BT5001-C DCP-T300/T500/T700 5000PG",Despacho en 24 hrs.,1
4486,4486,4486,29995,29995,20,20,"BOTELLA BROTHER BT5001-M DCP-T300/T500/T700 5000PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/29995_medium.jpg,+https://www.prisa.cl/catalog/images/large/29995_medium.jpg,+https://www.prisa.cl/catalog/images/large/29995_medium.jpg,BROTHER,1,IVA,4,"BOTELLA BROTHER BT5001-M DCP-T300/T500/T700 5000PG","BOTELLA BROTHER BT5001-M DCP-T300/T500/T700 5000PG",Despacho en 24 hrs.,1
4486,4486,4486,29996,29996,20,20,"BOTELLA BROTHER BT5001-Y DCP-T300/T500/T700 5000PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/29996_medium.jpg,+https://www.prisa.cl/catalog/images/large/29996_medium.jpg,+https://www.prisa.cl/catalog/images/large/29996_medium.jpg,BROTHER,1,IVA,4,"BOTELLA BROTHER BT5001-Y DCP-T300/T500/T700 5000PG","BOTELLA BROTHER BT5001-Y DCP-T300/T500/T700 5000PG",Despacho en 24 hrs.,1
5865,5865,5865,29993,29993,20,20,"BOTELLA BROTHER BT6001-BK DCP-T300/T500/T700 6000P",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/29993_medium.jpg,+https://www.prisa.cl/catalog/images/large/29993_medium.jpg,+https://www.prisa.cl/catalog/images/large/29993_medium.jpg,BROTHER,1,IVA,4,"BOTELLA BROTHER BT6001-BK DCP-T300/T500/T700 6000P","BOTELLA BROTHER BT6001-BK DCP-T300/T500/T700 6000P",Despacho en 24 hrs.,1
4532,4532,4532,27228,27228,20,20,"BOTELLA EPSON T664120 NG L120/L210/L355/L555/L1300",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27228_medium.jpg,+https://www.prisa.cl/catalog/images/large/27228_medium.jpg,+https://www.prisa.cl/catalog/images/large/27228_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T664120 NG L120/L210/L355/L555/L1300","BOTELLA EPSON T664120 NG L120/L210/L355/L555/L1300",Despacho en 24 hrs.,1
4530,4530,4530,27229,27229,20,20,"BOTELLA EPSON T664220 CY L120/L210/L355/L555/L1300",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27229_medium.jpg,+https://www.prisa.cl/catalog/images/large/27229_medium.jpg,+https://www.prisa.cl/catalog/images/large/27229_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T664220 CY L120/L210/L355/L555/L1300","BOTELLA EPSON T664220 CY L120/L210/L355/L555/L1300",Despacho en 24 hrs.,1
4530,4530,4530,27230,27230,20,20,"BOTELLA EPSON T664320 MG L120/L210/L355/L555/L1300",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27230_medium.jpg,+https://www.prisa.cl/catalog/images/large/27230_medium.jpg,+https://www.prisa.cl/catalog/images/large/27230_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T664320 MG L120/L210/L355/L555/L1300","BOTELLA EPSON T664320 MG L120/L210/L355/L555/L1300",Despacho en 24 hrs.,1
4530,4530,4530,27231,27231,20,20,"BOTELLA EPSON T664420 Y L120/L210/L355/L555/L1300",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27231_medium.jpg,+https://www.prisa.cl/catalog/images/large/27231_medium.jpg,+https://www.prisa.cl/catalog/images/large/27231_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T664420 Y L120/L210/L355/L555/L1300","BOTELLA EPSON T664420 Y L120/L210/L355/L555/L1300",Despacho en 24 hrs.,1
8311,8311,8311,27252,27252,20,20,"BOTELLA EPSON T673120 NG L800/L810/L1800",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27252_medium.jpg,+https://www.prisa.cl/catalog/images/large/27252_medium.jpg,+https://www.prisa.cl/catalog/images/large/27252_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T673120 NG L800/L810/L1800","BOTELLA EPSON T673120 NG L800/L810/L1800",Despacho en 24 hrs.,1
8314,8314,8314,27253,27253,20,20,"BOTELLA EPSON T673220 CY L800/L810/L1800",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27253_medium.jpg,+https://www.prisa.cl/catalog/images/large/27253_medium.jpg,+https://www.prisa.cl/catalog/images/large/27253_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T673220 CY L800/L810/L1800","BOTELLA EPSON T673220 CY L800/L810/L1800",Despacho en 24 hrs.,1
8310,8310,8310,27254,27254,20,20,"BOTELLA EPSON T673320 MG L800/L810/L1800",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27254_medium.jpg,+https://www.prisa.cl/catalog/images/large/27254_medium.jpg,+https://www.prisa.cl/catalog/images/large/27254_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T673320 MG L800/L810/L1800","BOTELLA EPSON T673320 MG L800/L810/L1800",Despacho en 24 hrs.,1
8311,8311,8311,27255,27255,20,20,"BOTELLA EPSON T673420 YELL L800/L810/L1800",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27255_medium.jpg,+https://www.prisa.cl/catalog/images/large/27255_medium.jpg,+https://www.prisa.cl/catalog/images/large/27255_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T673420 YELL L800/L810/L1800","BOTELLA EPSON T673420 YELL L800/L810/L1800",Despacho en 24 hrs.,1
8312,8312,8312,27257,27257,20,20,"BOTELLA EPSON T673520 L/CYAN L800/L810/L1800",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27257_medium.jpg,+https://www.prisa.cl/catalog/images/large/27257_medium.jpg,+https://www.prisa.cl/catalog/images/large/27257_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T673520 L/CYAN L800/L810/L1800","BOTELLA EPSON T673520 L/CYAN L800/L810/L1800",Despacho en 24 hrs.,1
8311,8311,8311,27258,27258,20,20,"BOTELLA EPSON T673620 L/MAG L800/L810/L1800",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27258_medium.jpg,+https://www.prisa.cl/catalog/images/large/27258_medium.jpg,+https://www.prisa.cl/catalog/images/large/27258_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T673620 L/MAG L800/L810/L1800","BOTELLA EPSON T673620 L/MAG L800/L810/L1800",Despacho en 24 hrs.,1
13841,13841,13841,27881,27881,20,20,"BOTELLA EPSON T774120 NG M105/M205/M100/M200/L655",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27881_medium.jpg,+https://www.prisa.cl/catalog/images/large/27881_medium.jpg,+https://www.prisa.cl/catalog/images/large/27881_medium.jpg,EPSON,1,IVA,4,"BOTELLA EPSON T774120 NG M105/M205/M100/M200/L655","BOTELLA EPSON T774120 NG M105/M205/M100/M200/L655",Despacho en 24 hrs.,1
12660,12660,12660,27269,27269,20,20,"CARTRIDGE BROTHER LC-103 BK J4410/4510/4610DW 600P",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27269_medium.jpg,+https://www.prisa.cl/catalog/images/large/27269_medium.jpg,+https://www.prisa.cl/catalog/images/large/27269_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-103 BK J4410/4510/4610DW 600P","CARTRIDGE BROTHER LC-103 BK J4410/4510/4610DW 600P",Despacho en 24 hrs.,1
8135,8135,8135,27280,27280,20,20,"CARTRIDGE BROTHER LC-103 CY J4410/4510/4610DW 600P",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27280_medium.jpg,+https://www.prisa.cl/catalog/images/large/27280_medium.jpg,+https://www.prisa.cl/catalog/images/large/27280_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-103 CY J4410/4510/4610DW 600P","CARTRIDGE BROTHER LC-103 CY J4410/4510/4610DW 600P",Despacho en 24 hrs.,1
8135,8135,8135,27281,27281,20,20,"CARTRIDGE BROTHER LC-103 MG J4410/4510/4610DW 600P",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27281_medium.jpg,+https://www.prisa.cl/catalog/images/large/27281_medium.jpg,+https://www.prisa.cl/catalog/images/large/27281_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-103 MG J4410/4510/4610DW 600P","CARTRIDGE BROTHER LC-103 MG J4410/4510/4610DW 600P",Despacho en 24 hrs.,1
8135,8135,8135,27282,27282,20,20,"CARTRIDGE BROTHER LC-103 YE J4410/4510/4610DW 600P",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27282_medium.jpg,+https://www.prisa.cl/catalog/images/large/27282_medium.jpg,+https://www.prisa.cl/catalog/images/large/27282_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-103 YE J4410/4510/4610DW 600P","CARTRIDGE BROTHER LC-103 YE J4410/4510/4610DW 600P",Despacho en 24 hrs.,1
12433,12433,12433,27283,27283,20,20,"CARTRIDGE BROTHER LC-105 C J4410/4510/4610DW 1200P",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27283_medium.jpg,+https://www.prisa.cl/catalog/images/large/27283_medium.jpg,+https://www.prisa.cl/catalog/images/large/27283_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-105 C J4410/4510/4610DW 1200P","CARTRIDGE BROTHER LC-105 C J4410/4510/4610DW 1200P",Despacho en 24 hrs.,1
12433,12433,12433,27284,27284,20,20,"CARTRIDGE BROTHER LC-105 M J4410/4510/4610DW 1200P",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27284_medium.jpg,+https://www.prisa.cl/catalog/images/large/27284_medium.jpg,+https://www.prisa.cl/catalog/images/large/27284_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-105 M J4410/4510/4610DW 1200P","CARTRIDGE BROTHER LC-105 M J4410/4510/4610DW 1200P",Despacho en 24 hrs.,1
12433,12433,12433,27285,27285,20,20,"CARTRIDGE BROTHER LC-105 Y J4410/4510/4610DW 1200P",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27285_medium.jpg,+https://www.prisa.cl/catalog/images/large/27285_medium.jpg,+https://www.prisa.cl/catalog/images/large/27285_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-105 Y J4410/4510/4610DW 1200P","CARTRIDGE BROTHER LC-105 Y J4410/4510/4610DW 1200P",Despacho en 24 hrs.,1
15787,15787,15787,27286,27286,20,20,"CARTRIDGE BROTHER LC-107 BK J4410/4510/4610DW 1200",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27286_medium.jpg,+https://www.prisa.cl/catalog/images/large/27286_medium.jpg,+https://www.prisa.cl/catalog/images/large/27286_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-107 BK J4410/4510/4610DW 1200","CARTRIDGE BROTHER LC-107 BK J4410/4510/4610DW 1200",Despacho en 24 hrs.,1
19320,19320,19320,27325,27325,20,20,"CARTRIDGE BROTHER LC-109 BK MFC-J6720DW",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27325_medium.jpg,+https://www.prisa.cl/catalog/images/large/27325_medium.jpg,+https://www.prisa.cl/catalog/images/large/27325_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-109 BK MFC-J6720DW","CARTRIDGE BROTHER LC-109 BK MFC-J6720DW",Despacho en 24 hrs.,1
13195,13195,13195,40360,40360,20,20,"CARTRIDGE BROTHER LC-1100BK MFC490CW/N MFC-J615W",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/40360_medium.jpg,+https://www.prisa.cl/catalog/images/large/40360_medium.jpg,+https://www.prisa.cl/catalog/images/large/40360_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-1100BK MFC490CW/N MFC-J615W","CARTRIDGE BROTHER LC-1100BK MFC490CW/N MFC-J615W",Despacho en 24 hrs.,1
6614,6614,6614,40361,40361,20,20,"CARTRIDGE BROTHER LC-1100C CYAN MFC490CW/MFC5490CN",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/40361_medium.jpg,+https://www.prisa.cl/catalog/images/large/40361_medium.jpg,+https://www.prisa.cl/catalog/images/large/40361_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-1100C CYAN MFC490CW/MFC5490CN","CARTRIDGE BROTHER LC-1100C CYAN MFC490CW/MFC5490CN",Despacho en 24 hrs.,1
6614,6614,6614,40362,40362,20,20,"CARTRIDGE BROTHER LC-1100M MAGENTA MFC-490CW/5490",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/40362_medium.jpg,+https://www.prisa.cl/catalog/images/large/40362_medium.jpg,+https://www.prisa.cl/catalog/images/large/40362_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-1100M MAGENTA MFC-490CW/5490","CARTRIDGE BROTHER LC-1100M MAGENTA MFC-490CW/5490",Despacho en 24 hrs.,1
6614,6614,6614,40363,40363,20,20,"CARTRIDGE BROTHER LC-1100Y YELLOW MFC-490/5490N",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/40363_medium.jpg,+https://www.prisa.cl/catalog/images/large/40363_medium.jpg,+https://www.prisa.cl/catalog/images/large/40363_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-1100Y YELLOW MFC-490/5490N","CARTRIDGE BROTHER LC-1100Y YELLOW MFC-490/5490N",Despacho en 24 hrs.,1
11687,11687,11687,27327,27327,20,20,"CARTRIDGE BROTHER LC-205 CY MFC J4420/J5620DW 1200",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27327_medium.jpg,+https://www.prisa.cl/catalog/images/large/27327_medium.jpg,+https://www.prisa.cl/catalog/images/large/27327_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-205 CY MFC J4420/J5620DW 1200","CARTRIDGE BROTHER LC-205 CY MFC J4420/J5620DW 1200",Despacho en 24 hrs.,1
11687,11687,11687,27328,27328,20,20,"CARTRIDGE BROTHER LC-205 MG MFC J4420/J5620DW 1200",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27328_medium.jpg,+https://www.prisa.cl/catalog/images/large/27328_medium.jpg,+https://www.prisa.cl/catalog/images/large/27328_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-205 MG MFC J4420/J5620DW 1200","CARTRIDGE BROTHER LC-205 MG MFC J4420/J5620DW 1200",Despacho en 24 hrs.,1
11687,11687,11687,27329,27329,20,20,"CARTRIDGE BROTHER LC-205 Y MFC J4420/J5620DW 1200",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27329_medium.jpg,+https://www.prisa.cl/catalog/images/large/27329_medium.jpg,+https://www.prisa.cl/catalog/images/large/27329_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-205 Y MFC J4420/J5620DW 1200","CARTRIDGE BROTHER LC-205 Y MFC J4420/J5620DW 1200",Despacho en 24 hrs.,1
14038,14038,14038,27326,27326,20,20,"CARTRIDGE BROTHER LC-207 BK MFC J4420-DW 1200 PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27326_medium.jpg,+https://www.prisa.cl/catalog/images/large/27326_medium.jpg,+https://www.prisa.cl/catalog/images/large/27326_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-207 BK MFC J4420-DW 1200 PG","CARTRIDGE BROTHER LC-207 BK MFC J4420-DW 1200 PG",Despacho en 24 hrs.,1
18625,18625,18625,27330,27330,20,20,"CARTRIDGE BROTHER LC-209 BK MFC J5620-DW 2400 PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/27330_medium.jpg,+https://www.prisa.cl/catalog/images/large/27330_medium.jpg,+https://www.prisa.cl/catalog/images/large/27330_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-209 BK MFC J5620-DW 2400 PG","CARTRIDGE BROTHER LC-209 BK MFC J5620-DW 2400 PG",Despacho en 24 hrs.,1
5945,5945,5945,29868,29868,20,20,"CARTRIDGE BROTHER LC-505C DCP-J100/105/200 1300 PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/29868_medium.jpg,+https://www.prisa.cl/catalog/images/large/29868_medium.jpg,+https://www.prisa.cl/catalog/images/large/29868_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-505C DCP-J100/105/200 1300 PG","CARTRIDGE BROTHER LC-505C DCP-J100/105/200 1300 PG",Despacho en 24 hrs.,1
5945,5945,5945,29869,29869,20,20,"CARTRIDGE BROTHER LC-505M DCP-J100/105/200 1300 PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/29869_medium.jpg,+https://www.prisa.cl/catalog/images/large/29869_medium.jpg,+https://www.prisa.cl/catalog/images/large/29869_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-505M DCP-J100/105/200 1300 PG","CARTRIDGE BROTHER LC-505M DCP-J100/105/200 1300 PG",Despacho en 24 hrs.,1
5945,5945,5945,29870,29870,20,20,"CARTRIDGE BROTHER LC-505Y DCP-J100/105/200 1300 PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/29870_medium.jpg,+https://www.prisa.cl/catalog/images/large/29870_medium.jpg,+https://www.prisa.cl/catalog/images/large/29870_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-505Y DCP-J100/105/200 1300 PG","CARTRIDGE BROTHER LC-505Y DCP-J100/105/200 1300 PG",Despacho en 24 hrs.,1
6762,6762,6762,29867,29867,20,20,"CARTRIDGE BROTHER LC-509BK DCP-J100/105/200 2400PG",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/29867_medium.jpg,+https://www.prisa.cl/catalog/images/large/29867_medium.jpg,+https://www.prisa.cl/catalog/images/large/29867_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-509BK DCP-J100/105/200 2400PG","CARTRIDGE BROTHER LC-509BK DCP-J100/105/200 2400PG",Despacho en 24 hrs.,1
14133,14133,14133,24710,24710,20,20,"CARTRIDGE BROTHER LC-51 BK MFC240C/MFC3360C/DCP130",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/24710_medium.jpg,+https://www.prisa.cl/catalog/images/large/24710_medium.jpg,+https://www.prisa.cl/catalog/images/large/24710_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-51 BK MFC240C/MFC3360C/DCP130","CARTRIDGE BROTHER LC-51 BK MFC240C/MFC3360C/DCP130",Despacho en 24 hrs.,1
8039,8039,8039,24711,24711,20,20,"CARTRIDGE BROTHER LC-51 C MFC240C/MFC3360C/DCP130",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/24711_medium.jpg,+https://www.prisa.cl/catalog/images/large/24711_medium.jpg,+https://www.prisa.cl/catalog/images/large/24711_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-51 C MFC240C/MFC3360C/DCP130","CARTRIDGE BROTHER LC-51 C MFC240C/MFC3360C/DCP130",Despacho en 24 hrs.,1
8039,8039,8039,24713,24713,20,20,"CARTRIDGE BROTHER LC-51 M MFC240C/MFC3360C/DCP130",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/24713_medium.jpg,+https://www.prisa.cl/catalog/images/large/24713_medium.jpg,+https://www.prisa.cl/catalog/images/large/24713_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-51 M MFC240C/MFC3360C/DCP130","CARTRIDGE BROTHER LC-51 M MFC240C/MFC3360C/DCP130",Despacho en 24 hrs.,1
8039,8039,8039,24712,24712,20,20,"CARTRIDGE BROTHER LC-51 Y MFC240C/MFC3360C/DCP130",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/24712_medium.jpg,+https://www.prisa.cl/catalog/images/large/24712_medium.jpg,+https://www.prisa.cl/catalog/images/large/24712_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-51 Y MFC240C/MFC3360C/DCP130","CARTRIDGE BROTHER LC-51 Y MFC240C/MFC3360C/DCP130",Despacho en 24 hrs.,1
11133,11133,11133,40463,40463,20,20,"CARTRIDGE BROTHER LC-60BK MFC-J410/DCPJ125/J140W",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/40463_medium.jpg,+https://www.prisa.cl/catalog/images/large/40463_medium.jpg,+https://www.prisa.cl/catalog/images/large/40463_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-60BK MFC-J410/DCPJ125/J140W","CARTRIDGE BROTHER LC-60BK MFC-J410/DCPJ125/J140W",Despacho en 24 hrs.,1
5710,5710,5710,40464,40464,20,20,"CARTRIDGE BROTHER LC-60C MFC-J410/DCPJ125/J140W",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/40464_medium.jpg,+https://www.prisa.cl/catalog/images/large/40464_medium.jpg,+https://www.prisa.cl/catalog/images/large/40464_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-60C MFC-J410/DCPJ125/J140W","CARTRIDGE BROTHER LC-60C MFC-J410/DCPJ125/J140W",Despacho en 24 hrs.,1
5710,5710,5710,40465,40465,20,20,"CARTRIDGE BROTHER LC-60M MFC-J410/DCPJ125/J140W",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/40465_medium.jpg,+https://www.prisa.cl/catalog/images/large/40465_medium.jpg,+https://www.prisa.cl/catalog/images/large/40465_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-60M MFC-J410/DCPJ125/J140W","CARTRIDGE BROTHER LC-60M MFC-J410/DCPJ125/J140W",Despacho en 24 hrs.,1
5710,5710,5710,40466,40466,20,20,"CARTRIDGE BROTHER LC-60Y MFC-J410/DCPJ125/J140W",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/40466_medium.jpg,+https://www.prisa.cl/catalog/images/large/40466_medium.jpg,+https://www.prisa.cl/catalog/images/large/40466_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-60Y MFC-J410/DCPJ125/J140W","CARTRIDGE BROTHER LC-60Y MFC-J410/DCPJ125/J140W",Despacho en 24 hrs.,1
13498,13498,13498,25498,25498,20,20,"CARTRIDGE BROTHER LC-75 BK 600 PG MFC-J430/825",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/25498_medium.jpg,+https://www.prisa.cl/catalog/images/large/25498_medium.jpg,+https://www.prisa.cl/catalog/images/large/25498_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-75 BK 600 PG MFC-J430/825","CARTRIDGE BROTHER LC-75 BK 600 PG MFC-J430/825",Despacho en 24 hrs.,1
8247,8247,8247,25516,25516,20,20,"CARTRIDGE BROTHER LC-75 CYAN 600PG MFC-J430/825",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/25516_medium.jpg,+https://www.prisa.cl/catalog/images/large/25516_medium.jpg,+https://www.prisa.cl/catalog/images/large/25516_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-75 CYAN 600PG MFC-J430/825","CARTRIDGE BROTHER LC-75 CYAN 600PG MFC-J430/825",Despacho en 24 hrs.,1
8247,8247,8247,25517,25517,20,20,"CARTRIDGE BROTHER LC-75 MAGENTA 600PG MFC-J430/825",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/25517_medium.jpg,+https://www.prisa.cl/catalog/images/large/25517_medium.jpg,+https://www.prisa.cl/catalog/images/large/25517_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-75 MAGENTA 600PG MFC-J430/825","CARTRIDGE BROTHER LC-75 MAGENTA 600PG MFC-J430/825",Despacho en 24 hrs.,1
8247,8247,8247,25518,25518,20,20,"CARTRIDGE BROTHER LC-75 YELLOW 600PG MFC-J430/825",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/25518_medium.jpg,+https://www.prisa.cl/catalog/images/large/25518_medium.jpg,+https://www.prisa.cl/catalog/images/large/25518_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-75 YELLOW 600PG MFC-J430/825","CARTRIDGE BROTHER LC-75 YELLOW 600PG MFC-J430/825",Despacho en 24 hrs.,1
21389,21389,21389,26423,26423,20,20,"CARTRIDGE BROTHER LC-79BK J6710DW/J5910DW XXL",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/26423_medium.jpg,+https://www.prisa.cl/catalog/images/large/26423_medium.jpg,+https://www.prisa.cl/catalog/images/large/26423_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-79BK J6710DW/J5910DW XXL","CARTRIDGE BROTHER LC-79BK J6710DW/J5910DW XXL",Despacho en 24 hrs.,1
12241,12241,12241,26424,26424,20,20,"CARTRIDGE BROTHER LC-79C J6710DW/J5910DW XXL",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/26424_medium.jpg,+https://www.prisa.cl/catalog/images/large/26424_medium.jpg,+https://www.prisa.cl/catalog/images/large/26424_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-79C J6710DW/J5910DW XXL","CARTRIDGE BROTHER LC-79C J6710DW/J5910DW XXL",Despacho en 24 hrs.,1
12241,12241,12241,26426,26426,20,20,"CARTRIDGE BROTHER LC-79M J6710DW/J5910DW XXL",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/26426_medium.jpg,+https://www.prisa.cl/catalog/images/large/26426_medium.jpg,+https://www.prisa.cl/catalog/images/large/26426_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-79M J6710DW/J5910DW XXL","CARTRIDGE BROTHER LC-79M J6710DW/J5910DW XXL",Despacho en 24 hrs.,1
12241,12241,12241,26425,26425,20,20,"CARTRIDGE BROTHER LC-79Y J6710DW/J5910DW XXL",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/26425_medium.jpg,+https://www.prisa.cl/catalog/images/large/26425_medium.jpg,+https://www.prisa.cl/catalog/images/large/26425_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC-79Y J6710DW/J5910DW XXL","CARTRIDGE BROTHER LC-79Y J6710DW/J5910DW XXL",Despacho en 24 hrs.,1
5768,5768,5768,24621,24621,20,20,"CARTRIDGE BROTHER LC980C CYAN DCP-165/MFC290C",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/24621_medium.jpg,+https://www.prisa.cl/catalog/images/large/24621_medium.jpg,+https://www.prisa.cl/catalog/images/large/24621_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC980C CYAN DCP-165/MFC290C","CARTRIDGE BROTHER LC980C CYAN DCP-165/MFC290C",Despacho en 24 hrs.,1
5768,5768,5768,24624,24624,20,20,"CARTRIDGE BROTHER LC980M MAGENTA DCP-165/MFC290C",6,1,Cartridge,+https://www.prisa.cl/catalog/images/large/24624_medium.jpg,+https://www.prisa.cl/catalog/images/large/24624_medium.jpg,+https://www.prisa.cl/catalog/images/large/24624_medium.jpg,BROTHER,1,IVA,4,"CARTRIDGE BROTHER LC980M MAGENTA DCP-165/MFC290C","CARTRIDGE BROTHER LC980M MAGENTA DCP-165/MFC290C",Despacho en 24 hrs.,1
