
</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Altavoces estéreo</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Doble micrófono</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Toma para auriculares compatible con los auriculares con
mando y micro de Apple para el iPhone</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Teclado y trackpad</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Teclado de tamaño estándar con 79 teclas retroiluminadas por
LED de forma individual, entre ellas 12 de función y 4 de flecha, y sensor de
luz ambiental</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Trackpad Force Touch con control preciso del cursor y
sensibilidad a la presión. Permite activar el clic fuerte, los aceleradores, el
trazo sensible a la presión y los gestos Multi-Touch</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Batería y alimentación</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Hasta 10 horas de navegación web inalámbrica</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Hasta 11 horas de reproducción de películas de iTunes</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Hasta 30 días en reposo</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Batería integrada de polímeros de litio de 41,4 vatios/hora</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Adaptador de corriente USB-C de 29 W; puerto de carga USB-C</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Sistema operativo</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">OS X
El Capitan</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Creado para aprovechar al máximo el hardware de tu Mac,
OS X El Capitan es elegante y fácil de usar. Viene con una increíble
colección de apps que te encantará usar todos los días. Además, fue creado para
que tu Mac y tus dispositivos iOS funcionen juntos a la perfección.</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Apps integradas</font></b></p><p>

<font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Toda Mac viene con una colección de apps ideales
para las cosas que haces todos los días, como Safari para navegar por la web,
Fotos para administrar tus fotos y videos, Pages para crear documentos, Numbers
para hacer hojas de cálculo y Keynote para preparar presentaciones. Hay apps
para enviar emails y mensajes de texto, tomar notas, mantenerte al día con tus
contactos y organizar tu calendario. Además, tu Mac incluye el
Mac App Store, donde podrás encontrar nuevas apps.</font><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;""><br style=""mso-special-character: line-break;"" mce_style=""mso-special-character:line-break""></font>
</p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">



</font></p>		   	      <div class=""clear""></div>
	   </div>","<div class=""descripcion"">
					<span itemprop=""description""><ul><li>












<font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Pantalla Retina retroiluminada por LED de 12 pulgadas</font></li><li><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Procesador Intel Core M de doble núcleo a 1,2 GHz</font></li><li><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">8 GB de memoria integrada LPDDR3 integrada a 1.866 MHz</font></li><li><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">512 GB almacenamiento en memoria Flash PCIe</font></li></ul><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">





</font></p></span>
				</div>"
1499990,"Nuevo MacBook 12""/1.2/8GB/512GB Rose Gold",MMGM2CI/A,MacBook,https://www.maconline.com/includes/thumbnailer.php/191/191/macbook_rosegold_15933028.png,"<div class=""tabs-producto-wrapper"" id=""tab2-producto"" style=""display: block;"">
		   <p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Pantalla</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Pantalla Retina</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Pantalla retroiluminada por LED de 12 pulgadas (en diagonal)
con tecnología IPS</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Resolución de 2.304 por 1.440 a 226 píxeles por pulgada
compatible con millones de colores</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Relación dimensional de 16:10</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Resoluciones adaptadas compatibles:</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">1.440 por 900</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">1.280 por 800</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">1.024 por 640</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Procesador</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">1,2 GHz</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Intel Core m5 de doble núcleo a 2,4 GHz (Turbo Boost de
hasta 2,4 GHz) con 4 MB de caché de nivel 3 compartida</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Memoria</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">8 GB de memoria LPDDR3 integrada a 1.866 MHz</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Capacidad</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">512 GB de almacenamiento flash PCIe integrado</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Dimensiones y peso</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Alto: de 0,35 a 1,31 cm</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Ancho: 28,05 cm</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Fondo: 19,65 cm</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Peso: 0,92 kg</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Gráficos y compatibilidad de vídeo</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Intel HD Graphics 515</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Monitor doble y video en espejo: es compatible simultáneamente con la 
resolución nativa de la pantalla integrada y con hasta 3840 x 2160 
pixeles a 30 Hz en un monitor externo, ambos con millones de colores</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Conexión inalámbrica</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Wi‑Fi</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Conexión inalámbrica Wi‑Fi 802.11ac; compatible con las normas 802.11a/b/g/n del IEEE</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Bluetooth</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Tecnología inalámbrica Bluetooth 4.0</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Carga y ampliación</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Puerto USB-C compatible con:</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Carga</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">USB 3.1 Gen 1 (hasta 5 Gbps)</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Salida de vídeo DisplayPort 1.2 nativa</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Salida VGA mediante un adaptador multipuerto de USB-C a VGA
(se vende por separado)</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Salida de vídeo HDMI mediante un adaptador multipuerto de
USB-C a AV digital (se vende por separado)</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Cámara</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Cámara FaceTime a 480p</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Audio</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Altavoces estéreo</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Doble micrófono</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Toma para auriculares compatible con los auriculares con
mando y micro de Apple para el iPhone</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Teclado y trackpad</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Teclado de tamaño estándar con 79 teclas retroiluminadas por
LED de forma individual, entre ellas 12 de función y 4 de flecha, y sensor de
luz ambiental</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Trackpad Force Touch con control preciso del cursor y
sensibilidad a la presión. Permite activar el clic fuerte, los aceleradores, el
trazo sensible a la presión y los gestos Multi-Touch</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Batería y alimentación</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Hasta 10 horas de navegación web inalámbrica</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Hasta 11 horas de reproducción de películas de iTunes</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Hasta 30 días en reposo</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Batería integrada de polímeros de litio de 41,4 vatios/hora</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Adaptador de corriente USB-C de 29 W; puerto de carga USB-C</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Sistema operativo</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">OS X
El Capitan</font></b></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Creado para aprovechar al máximo el hardware de tu Mac,
OS X El Capitan es elegante y fácil de usar. Viene con una increíble
colección de apps que te encantará usar todos los días. Además, fue creado para
que tu Mac y tus dispositivos iOS funcionen juntos a la perfección.</font></p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">

</font></p><p class=""MsoNormal""><b><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Apps integradas</font></b></p><p>

<font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Toda Mac viene con una colección de apps ideales
para las cosas que haces todos los días, como Safari para navegar por la web,
Fotos para administrar tus fotos y videos, Pages para crear documentos, Numbers
para hacer hojas de cálculo y Keynote para preparar presentaciones. Hay apps
para enviar emails y mensajes de texto, tomar notas, mantenerte al día con tus
contactos y organizar tu calendario. Además, tu Mac incluye el
Mac App Store, donde podrás encontrar nuevas apps.</font><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;""><br style=""mso-special-character: line-break;"" mce_style=""mso-special-character:line-break""></font>
</p><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">



</font></p>		   	      <div class=""clear""></div>
	   </div>","<div class=""descripcion"">
					<span itemprop=""description""><ul><li>












<font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Pantalla Retina retroiluminada por LED de 12 pulgadas</font></li><li><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">Procesador Intel Core M de doble núcleo a 1,2 GHz</font></li><li><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">8 GB de memoria integrada LPDDR3 integrada a 1.866 MHz</font></li><li><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">512 GB almacenamiento en memoria Flash PCIe</font></li></ul><p><font face=""arial,helvetica,sans-serif"" size=""3"" style=""font-size: small;"" mce_style=""font-size: small;"">





</font></p></span>
				</div>"
