114900,1031,118515,"SILLON OFICINA ""CEO II"" RESPALDO ALTO NEGRO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/8955-2040-thickbox/sillaoficinaceoiirespaltocruedasnegro.jpg,"Estructura de metal cromado, tapiz PU negro, con ruedas, respaldo alto. Altura regulable.<br><br>Altura máxima      105 cms.<br>Profundidad            45 cms.<br>Altura máx. asiento 47 cms.<br>Altura min. asiento  38 cms.",http://www.mueblessur.cl/8955-2040-large/sillaoficinaceoiirespaltocruedasnegro.jpg,http://www.mueblessur.cl/8955-2040-large/sillaoficinaceoiirespaltocruedasnegro.jpg,"Estructura de metal cromado, tapiz PU negro, con ruedas, respaldo alto. Altura regulable.<br><br>Altura máxima      105 cms.<br>Profundidad            45 cms.<br>Altura máx. asiento 47 cms.<br>Altura min. asiento  38 cms."
109900,1032,118518,"SILLON OFICINA ""CAST II"" BEIGE","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/8957-2038-thickbox/sillonoficinacastplegablecruedasbeige.jpg,"Silla con ruedas, estructura de metal cromado, tapiz PU beige, respaldo alto. Altura regulable.<br><br><br>Altura máxima        110 cms.<br>Profundidad              40 cms.<br>Altura máx. asiento   51 cms.<br>Alturma min. asiento 42 cms.",http://www.mueblessur.cl/8957-2038-large/sillonoficinacastplegablecruedasbeige.jpg,http://www.mueblessur.cl/8957-2038-large/sillonoficinacastplegablecruedasbeige.jpg,"Silla con ruedas, estructura de metal cromado, tapiz PU beige, respaldo alto. Altura regulable.<br><br><br>Altura máxima        110 cms.<br>Profundidad              40 cms.<br>Altura máx. asiento   51 cms.<br>Alturma min. asiento 42 cms."
109900,1033,118494,"SILLON OFICINA ""CAST II"" NEGRO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/8930-2039-thickbox/sillonoficinaplegablecastcruedaspunegro.jpg,"Silla con ruedas, estructura de metal cromado, tapiz PU negro, respaldo alto. Altura regulable.<br><br><br>Altura máxima      110 cms.<br>Profundidad            40 cms.<br>Altura máx. asiento 51 cms.<br>Altura min. asiento  42 cms.",http://www.mueblessur.cl/8930-2039-large/sillonoficinaplegablecastcruedaspunegro.jpg,http://www.mueblessur.cl/8930-2039-large/sillonoficinaplegablecastcruedaspunegro.jpg,"Silla con ruedas, estructura de metal cromado, tapiz PU negro, respaldo alto. Altura regulable.<br><br><br>Altura máxima      110 cms.<br>Profundidad            40 cms.<br>Altura máx. asiento 51 cms.<br>Altura min. asiento  42 cms."
69900,1034,113075,"SILLON OFICINA ""MESH""","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/5497-2047-thickbox/sillaoficinameshcruedasybrazosasientomalla.jpg,"Estructura de metal y plástico de alta densidad, asiento recubierto de espuma tapizado en malla de poliester.<br><br>Altura máxima      110 cms.<br>Profundidad            50 cms.<br>Altura máx. asiento 45 cms.<br>Altura min. asiento  35 cms.",http://www.mueblessur.cl/5497-2047-large/sillaoficinameshcruedasybrazosasientomalla.jpg,http://www.mueblessur.cl/5497-2047-large/sillaoficinameshcruedasybrazosasientomalla.jpg,"Estructura de metal y plástico de alta densidad, asiento recubierto de espuma tapizado en malla de poliester.<br><br>Altura máxima      110 cms.<br>Profundidad            50 cms.<br>Altura máx. asiento 45 cms.<br>Altura min. asiento  35 cms."
65900,1035,111503,"SILLON OFICINA ""FABRIC""","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/5292-2044-thickbox/sillonoficinafabrictapizgenero.jpg,"Silla tapizada en malla de polyester, estructura de metal, con ruedas. Altura regulable.<br><br>Altura máxima      112 cms.<br>Profundidad            50 cms.<br>Altura máx. asiento 44 cms.<br>Altura min. asiento  37 cms.",http://www.mueblessur.cl/5292-2044-large/sillonoficinafabrictapizgenero.jpg,http://www.mueblessur.cl/5292-2044-large/sillonoficinafabrictapizgenero.jpg,"Silla tapizada en malla de polyester, estructura de metal, con ruedas. Altura regulable.<br><br>Altura máxima      112 cms.<br>Profundidad            50 cms.<br>Altura máx. asiento 44 cms.<br>Altura min. asiento  37 cms."
109900,1036,114836,"SILLON OFICINA ""TOP"" NEGRA","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/5313-2052-thickbox/sillonoficinatopcruedasasientomallanegra.jpg,"Silla con ruedas, estructura de metal cromada, asiento de malla negro. Altura regulable.<br><br>Altura máxima        99 cms.<br>Profundidad            45 cms.<br>Altura máx. asiento 50 cms.<br>Altura min. asiento  42 cms.",http://www.mueblessur.cl/5313-2052-large/sillonoficinatopcruedasasientomallanegra.jpg,http://www.mueblessur.cl/5313-2052-large/sillonoficinatopcruedasasientomallanegra.jpg,"Silla con ruedas, estructura de metal cromada, asiento de malla negro. Altura regulable.<br><br>Altura máxima        99 cms.<br>Profundidad            45 cms.<br>Altura máx. asiento 50 cms.<br>Altura min. asiento  42 cms."
104900,1037,118282,"SILLON OFICINA ""CEO II"" RESPALDO MEDIANO BLANCO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/7399-2041-thickbox/sillaoficinaceorespbajocruedaspupvcblanca.jpg,"Silla con ruedas, estructura de metal cromado, cubierta de PU/PVC, respaldo mediano. Altura regulable. <br><br>Altura máxima        97 cms.<br>Profundidad            45 cms.<br>Altura máx. asiento 47 cms.<br>Altura min. asiento  38 cms.",http://www.mueblessur.cl/7399-2041-large/sillaoficinaceorespbajocruedaspupvcblanca.jpg,http://www.mueblessur.cl/7399-2041-large/sillaoficinaceorespbajocruedaspupvcblanca.jpg,"Silla con ruedas, estructura de metal cromado, cubierta de PU/PVC, respaldo mediano. Altura regulable. <br><br>Altura máxima        97 cms.<br>Profundidad            45 cms.<br>Altura máx. asiento 47 cms.<br>Altura min. asiento  38 cms."
104900,1038,118516,"SILLON OFICINA ""CEO II"" RESPALDO MEDIANO NEGRO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/8956-2042-thickbox/sillaoficinaceoiirespmedianocruedasnegro.jpg,"Silla con ruedas, estructura de metal cromada, cubierta de PU/PVC, respaldo mediano. Altura regulable.<br><br>Altura máxima        97 cms.<br>Profundidad            45 cms.<br>Altura máx. asiento 47 cms.<br>Altura min. asiento  38 cms.",http://www.mueblessur.cl/8956-2042-large/sillaoficinaceoiirespmedianocruedasnegro.jpg,http://www.mueblessur.cl/8956-2042-large/sillaoficinaceoiirespmedianocruedasnegro.jpg,"Silla con ruedas, estructura de metal cromada, cubierta de PU/PVC, respaldo mediano. Altura regulable.<br><br>Altura máxima        97 cms.<br>Profundidad            45 cms.<br>Altura máx. asiento 47 cms.<br>Altura min. asiento  38 cms."
79900,1039,116636,"SILLON OFICINA ""USA"" NEGRO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/782-2054-thickbox/sillonoficinausabrazosabatibleasimallanegro.jpg,"Silla con ruedas y brazos abatibles,<br> malla negra, estructura negra.<br><br>Altura máxima      104 cms.<br>Profundidad            49 cms.<br>Altura máx. asiento 47 cms.<br>Altura min. asiento  37 cms.",http://www.mueblessur.cl/782-2054-large/sillonoficinausabrazosabatibleasimallanegro.jpg,http://www.mueblessur.cl/782-2054-large/sillonoficinausabrazosabatibleasimallanegro.jpg,"Silla con ruedas y brazos abatibles,<br> malla negra, estructura negra.<br><br>Altura máxima      104 cms.<br>Profundidad            49 cms.<br>Altura máx. asiento 47 cms.<br>Altura min. asiento  37 cms."
89900,1040,117318,"SILLON OFICINA ""VITTO"" NEGRO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/7111-2055-thickbox/sillonoficinavittocruedasasientoespumanegro.jpg,"silla con ruedas, asiento de madera color negro, con espuma reciclada, apoyabrazos y respaldo de malla.<br><br>Altura máxima      102 cms.<br>Profundidad            50 cms.<br>Altura máx. asiento 46 cms.<br>Altura min. asiento  36 cms.",http://www.mueblessur.cl/7111-2055-large/sillonoficinavittocruedasasientoespumanegro.jpg,http://www.mueblessur.cl/7111-2055-large/sillonoficinavittocruedasasientoespumanegro.jpg,"silla con ruedas, asiento de madera color negro, con espuma reciclada, apoyabrazos y respaldo de malla.<br><br>Altura máxima      102 cms.<br>Profundidad            50 cms.<br>Altura máx. asiento 46 cms.<br>Altura min. asiento  36 cms."
