price,vendor_price,vendor_cost,sku,vendor_sku,qty,stock_qty,name,udropship_vendor,weight,categoryname,image,small_image,thumbnail,manufacturer,status,tax_class_id,visibility,short_description,description
95880,95880,79900,118234,118234,5,5,"SILLON "REJILLA" BLANCO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/7395-1769-thickbox/sillonrejillaccojinblancopataspintadas.jpg,http://www.mueblessur.cl/7395-1769-thickbox/sillonrejillaccojinblancopataspintadas.jpg,http://www.mueblessur.cl/7395-1769-thickbox/sillonrejillaccojinblancopataspintadas.jpg,,1,IVA,4,"Estructura de acero pintado blanco, cojín<br>de cuerina blanca, patas cromadas. <br><br>Altura máxima 76,5 cms.<br>Profundidad        44 cms.<br>Altura asiento     37 cms.","Estructura de acero pintado blanco, cojín<br>de cuerina blanca, patas cromadas. <br><br>Altura máxima 76,5 cms.<br>Profundidad        44 cms.<br>Altura asiento     37 cms."
69480,69480,57900,118504,118504,5,5,"SILLON "HIP" S/RUEDAS NEGRO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/8948-1897-thickbox/sillonhipsruedastelanegrabasecromada.jpg,http://www.mueblessur.cl/8948-1897-thickbox/sillonhipsruedastelanegrabasecromada.jpg,http://www.mueblessur.cl/8948-1897-thickbox/sillonhipsruedastelanegrabasecromada.jpg,,1,IVA,4,"Sillón giratorio, tela color negro,<br> base metal cromada.<br><br>Altura máxima 72 cms.<br>Profundidad     42 cms.<br>Altura asiento  37 cms.","Sillón giratorio, tela color negro,<br> base metal cromada.<br><br>Altura máxima 72 cms.<br>Profundidad     42 cms.<br>Altura asiento  37 cms."
126385,126385,109900,118484,118484,5,5,"SILLON "LINLEY" NEGRO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/8919-1956-thickbox/sillonlinleyrionegrobasecromada.jpg,http://www.mueblessur.cl/8919-1956-thickbox/sillonlinleyrionegrobasecromada.jpg,http://www.mueblessur.cl/8919-1956-thickbox/sillonlinleyrionegrobasecromada.jpg,,1,IVA,4,"Estructura metálica, cubierta de espuma, <br>tapiz color negro, base cromada.<br><br>Consultar Disponibilidad.","Estructura metálica, cubierta de espuma, <br>tapiz color negro, base cromada.<br><br>Consultar Disponibilidad."
126385,126385,109900,118483,118483,5,5,"SILLON "LINLEY" ROJO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/8918-1957-thickbox/sillonlinleyriorojobasecromada.jpg,http://www.mueblessur.cl/8918-1957-thickbox/sillonlinleyriorojobasecromada.jpg,http://www.mueblessur.cl/8918-1957-thickbox/sillonlinleyriorojobasecromada.jpg,,1,IVA,4,"Estructura metálica, cubierta de espuma, <br>tapiz color rojo, base cromada.<br><br>Consultar Disponibilidad.","Estructura metálica, cubierta de espuma, <br>tapiz color rojo, base cromada.<br><br>Consultar Disponibilidad."
149385,149385,129900,118482,118482,5,5,"SILLON "NORA"",5,100,"Sofás y Sillones",http://www.mueblessur.cl/8917-1962-thickbox/sillonnorapubrandypatasmaderanatural.jpg,http://www.mueblessur.cl/8917-1962-thickbox/sillonnorapubrandypatasmaderanatural.jpg,http://www.mueblessur.cl/8917-1962-thickbox/sillonnorapubrandypatasmaderanatural.jpg,,1,IVA,4,"Estructura de acero, cubierta de espuma de alta densidad, Tapiz PU color brandy, patas madera natural.<br><br>Medidas: 58 x prof. 58 x alt. 84 cms.","Estructura de acero, cubierta de espuma de alta densidad, Tapiz PU color brandy, patas madera natural.<br><br>Medidas: 58 x prof. 58 x alt. 84 cms."
160885,160885,139900,118481,118481,5,5,"SILLON "NELLIE CORSICA" GRIS CLARO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/8916-1964-thickbox/sillonnelliecorsicagrisclaropatasmaderanatu.jpg,http://www.mueblessur.cl/8916-1964-thickbox/sillonnelliecorsicagrisclaropatasmaderanatu.jpg,http://www.mueblessur.cl/8916-1964-thickbox/sillonnelliecorsicagrisclaropatasmaderanatu.jpg,,1,IVA,4,"Estructura acero, cubierta de espuma, tapiz<br> color gris claro, patas madera natural.<br><br>Medidas: 57 x Diámetro 61 x alt. 87 cms.<br><br>Disponible En Agosto.","Estructura acero, cubierta de espuma, tapiz<br> color gris claro, patas madera natural.<br><br>Medidas: 57 x Diámetro 61 x alt. 87 cms.<br><br>Disponible En Agosto."
678385,678385,589900,316498,316498,5,5,"SOFA "OREGON" 3C NEGRO - GRIS",5,100,"Sofás y Sillones",http://www.mueblessur.cl/5647-744-thickbox/sofaoregonctelachilenegrogris.jpg,http://www.mueblessur.cl/5647-744-thickbox/sofaoregonctelachilenegrogris.jpg,http://www.mueblessur.cl/5647-744-thickbox/sofaoregonctelachilenegrogris.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma de alta densidad, tapiz color negro, patas metálicas.<br><br>Medidas: frente 210 x prof. 88 x alt. 85 cms.<br><br>Consultar Disponibilidad.","Estructura de madera, cubierta de espuma de alta densidad, tapiz color negro, patas metálicas.<br><br>Medidas: frente 210 x prof. 88 x alt. 85 cms.<br><br>Consultar Disponibilidad."
517385,517385,449900,316631,316631,5,5,"SOFA "COBRA" 2C NEGRO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/5339-1076-thickbox/sofacobramtcteladallasnegro.jpg,http://www.mueblessur.cl/5339-1076-thickbox/sofacobramtcteladallasnegro.jpg,http://www.mueblessur.cl/5339-1076-thickbox/sofacobramtcteladallasnegro.jpg,,1,IVA,4,"Estructura de madera cubierta de espuma<br> de alta densidad, tapiz color negro.<br><br>Medidas: frente 187 x prof. 83 x alt. 80 cms.<br><br>Disponible En Julio.","Estructura de madera cubierta de espuma<br> de alta densidad, tapiz color negro.<br><br>Medidas: frente 187 x prof. 83 x alt. 80 cms.<br><br>Disponible En Julio."
517385,517385,449900,316388,316388,5,5,"SOFA "COBRA" 2C BEIGE",5,100,"Sofás y Sillones",http://www.mueblessur.cl/5338-1075-thickbox/sofacobramtcteladallasbeige.jpg,http://www.mueblessur.cl/5338-1075-thickbox/sofacobramtcteladallasbeige.jpg,http://www.mueblessur.cl/5338-1075-thickbox/sofacobramtcteladallasbeige.jpg,,1,IVA,4,"Estructura de madera cubierta de espuma <br>de alta densidad, tapiz color beige.<br><br>Medidas: frente 187 x prof. 83 x alt. 80 cms.<br><br>Próximamente.","Estructura de madera cubierta de espuma <br>de alta densidad, tapiz color beige.<br><br>Medidas: frente 187 x prof. 83 x alt. 80 cms.<br><br>Próximamente."
632385,632385,549900,316389,316389,5,5,"SOFA "COBRA" 3C BEIGE",5,100,"Sofás y Sillones",http://www.mueblessur.cl/5505-1069-thickbox/sofacobramtcteladallasbeige.jpg,http://www.mueblessur.cl/5505-1069-thickbox/sofacobramtcteladallasbeige.jpg,http://www.mueblessur.cl/5505-1069-thickbox/sofacobramtcteladallasbeige.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma<br> de alta densidad, tapiz color beige.<br><br>Medidas: frente 220 x prof. 83 x alt. 80 cms.","Estructura de madera, cubierta de espuma<br> de alta densidad, tapiz color beige.<br><br>Medidas: frente 220 x prof. 83 x alt. 80 cms."
632385,632385,549900,316632,316632,5,5,"SOFA "COBRA" 3C NEGRO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/5337-1070-thickbox/sofacobramtcteladallasnegro.jpg,http://www.mueblessur.cl/5337-1070-thickbox/sofacobramtcteladallasnegro.jpg,http://www.mueblessur.cl/5337-1070-thickbox/sofacobramtcteladallasnegro.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma <br>de alta densidad, tapiz color negro.<br><br>Medidas: frente 220 x prof. 83 x alt. 80 cms.<br><br>Disponible En Julio.","Estructura de madera, cubierta de espuma <br>de alta densidad, tapiz color negro.<br><br>Medidas: frente 220 x prof. 83 x alt. 80 cms.<br><br>Disponible En Julio."
678385,678385,589900,316392,316392,5,5,"SOFA "OREGON" 3C BEIGE",5,100,"Sofás y Sillones",http://www.mueblessur.cl/5509-1077-thickbox/sofaoregonctelachilebeige.jpg,http://www.mueblessur.cl/5509-1077-thickbox/sofaoregonctelachilebeige.jpg,http://www.mueblessur.cl/5509-1077-thickbox/sofaoregonctelachilebeige.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma de alta densidad, tapiz color beige, patas metálicas.<br><br>Medidas: frente 210 x prof. 88 x alt. 85 cms.<br><br>Próximamente.","Estructura de madera, cubierta de espuma de alta densidad, tapiz color beige, patas metálicas.<br><br>Medidas: frente 210 x prof. 88 x alt. 85 cms.<br><br>Próximamente."
804885,804885,699900,318550,318550,5,5,"SOFA "BLOOM" 3C NEGRO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/8991-1981-thickbox/sofabloommtccueropvcnegropatametal.jpg,http://www.mueblessur.cl/8991-1981-thickbox/sofabloommtccueropvcnegropatametal.jpg,http://www.mueblessur.cl/8991-1981-thickbox/sofabloommtccueropvcnegropatametal.jpg,,1,IVA,4,"Cuerpo PVC, patas metálicas cromadas.<br><br>Medidas: 206 x prof. 83 x alt. 80 cms.<br><br>Consultar Disponibilidad.","Cuerpo PVC, patas metálicas cromadas.<br><br>Medidas: 206 x prof. 83 x alt. 80 cms.<br><br>Consultar Disponibilidad."
65880,65880,54900,116231,116231,5,5,"SILLA "ARMONIA"",5,100,"Sofás y Sillones",http://www.mueblessur.cl/708-946-thickbox/sillaarmoniapoliuretanoblancopatascromadas.jpg,http://www.mueblessur.cl/708-946-thickbox/sillaarmoniapoliuretanoblancopatascromadas.jpg,http://www.mueblessur.cl/708-946-thickbox/sillaarmoniapoliuretanoblancopatascromadas.jpg,,1,IVA,4,"Estructura de polipropileno blanco, <br>cojín negro, patas de acero cromado. <br><br>Altura máxima 80 cms.<br>Profundidad     46 cms.<br>Altura asiento  40 cms.","Estructura de polipropileno blanco, <br>cojín negro, patas de acero cromado. <br><br>Altura máxima 80 cms.<br>Profundidad     46 cms.<br>Altura asiento  40 cms."
459885,459885,399900,318906,318906,5,5,"SOFA "BARKLEY" 2C NEGRO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/9170-2191-thickbox/sofabarkleyccueroreconstitudonegropatasmet.jpg,http://www.mueblessur.cl/9170-2191-thickbox/sofabarkleyccueroreconstitudonegropatasmet.jpg,http://www.mueblessur.cl/9170-2191-thickbox/sofabarkleyccueroreconstitudonegropatasmet.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma de alta densidad, tapizado en cuero reconstituido, patas metálicas cromadas.<br><br>Medidas: frente 167 x prof. 83 x alt. 79 cms.<br><br>Disponible En Julio.","Estructura de madera, cubierta de espuma de alta densidad, tapizado en cuero reconstituido, patas metálicas cromadas.<br><br>Medidas: frente 167 x prof. 83 x alt. 79 cms.<br><br>Disponible En Julio."
574885,574885,499900,318905,318905,5,5,"SOFA "BARKLEY" 3C NEGRO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/9169-2192-thickbox/sofabarkleyccueroreconstitudonegropatasmet.jpg,http://www.mueblessur.cl/9169-2192-thickbox/sofabarkleyccueroreconstitudonegropatasmet.jpg,http://www.mueblessur.cl/9169-2192-thickbox/sofabarkleyccueroreconstitudonegropatasmet.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma de alta densidad, tapizado en cuero reconstituido, patas metálicas cromadas. <br><br>Medidas: frente 211 x prof. 83 x alt. 79 cms.<br><br>Consultar Disponibilidad.","Estructura de madera, cubierta de espuma de alta densidad, tapizado en cuero reconstituido, patas metálicas cromadas. <br><br>Medidas: frente 211 x prof. 83 x alt. 79 cms.<br><br>Consultar Disponibilidad."
494385,494385,429900,318710,318710,5,5,"SOFA "ADELAIDE" 2C TELA CHILE GRIS CLARO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/9121-2202-thickbox/sofaadelaidemtctelachilegrisclaro.jpg,http://www.mueblessur.cl/9121-2202-thickbox/sofaadelaidemtctelachilegrisclaro.jpg,http://www.mueblessur.cl/9121-2202-thickbox/sofaadelaidemtctelachilegrisclaro.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma de alta densidad, tela chile color gris claro, patas madera natural.<br><br>Medidas: frente 165 x prof. 83 x alt. 82 cms.<br><br>Disponibe En Julio.","Estructura de madera, cubierta de espuma de alta densidad, tela chile color gris claro, patas madera natural.<br><br>Medidas: frente 165 x prof. 83 x alt. 82 cms.<br><br>Disponibe En Julio."
574885,574885,499900,318711,318711,5,5,"SOFA "ADELAIDE" 3C TELA CHILE GRIS CLARO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/9122-2203-thickbox/sofaadelaidemtctelachilegrisclaro.jpg,http://www.mueblessur.cl/9122-2203-thickbox/sofaadelaidemtctelachilegrisclaro.jpg,http://www.mueblessur.cl/9122-2203-thickbox/sofaadelaidemtctelachilegrisclaro.jpg,,1,IVA,4,"Estructura de madera, cubierta con espuma de alta densidad, tela chile color gris claro, patas madera natural.<br><br>Medidas: frente 213 x prof. 83 x alt. 82 cms.<br><br>Disponible En Julio.","Estructura de madera, cubierta con espuma de alta densidad, tela chile color gris claro, patas madera natural.<br><br>Medidas: frente 213 x prof. 83 x alt. 82 cms.<br><br>Disponible En Julio."
195385,195385,169900,118712,118712,5,5,"SILLON "GRADY" DALLAS BEIGE",5,100,"Sofás y Sillones",http://www.mueblessur.cl/9120-2208-thickbox/sillongradyteladallasbeigepatasplastico.jpg,http://www.mueblessur.cl/9120-2208-thickbox/sillongradyteladallasbeigepatasplastico.jpg,http://www.mueblessur.cl/9120-2208-thickbox/sillongradyteladallasbeigepatasplastico.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma de alta densidad, tapiz dallas color beige, patas de plástico.<br><br>Medidas: 70 x prof. 76 x alt. 90 cms.<br><br>*Imagen referencial.","Estructura de madera, cubierta de espuma de alta densidad, tapiz dallas color beige, patas de plástico.<br><br>Medidas: 70 x prof. 76 x alt. 90 cms.<br><br>*Imagen referencial."
804885,804885,699900,318713,318713,5,5,"SOFA "BLOOM" 3C TELA DALLAS CAFE",5,100,"Sofás y Sillones",http://www.mueblessur.cl/9123-2217-thickbox/sofabloommtcteladallascafepatamadera.jpg,http://www.mueblessur.cl/9123-2217-thickbox/sofabloommtcteladallascafepatamadera.jpg,http://www.mueblessur.cl/9123-2217-thickbox/sofabloommtcteladallascafepatamadera.jpg,,1,IVA,4,"Estructura de madera, cubierta de espuma,<br> tapiz dallas café, patas madera.<br><br>Medidas: frente 206 x prof. 83 x alt. 80 cms.<br><br>*Imagen referencial.<br><br>Próximamente.","Estructura de madera, cubierta de espuma,<br> tapiz dallas café, patas madera.<br><br>Medidas: frente 206 x prof. 83 x alt. 80 cms.<br><br>*Imagen referencial.<br><br>Próximamente."
195385,195385,169900,119084,119084,5,5,"SILLON "SALLY STELLA" CHOCOLATE",5,100,"Sofás y Sillones",http://www.mueblessur.cl/9330-2242-thickbox/sillonsallystellagriscafepatasroblenat.jpg,http://www.mueblessur.cl/9330-2242-thickbox/sillonsallystellagriscafepatasroblenat.jpg,http://www.mueblessur.cl/9330-2242-thickbox/sillonsallystellagriscafepatasroblenat.jpg,,1,IVA,4,"Estructura metalica, cubierta de espuma, tapiz<br> PU chocolate, patas madera roble natural.<br><br>Medidas: 72 x prof. 72 x alt. 88 cms.","Estructura metalica, cubierta de espuma, tapiz<br> PU chocolate, patas madera roble natural.<br><br>Medidas: 72 x prof. 72 x alt. 88 cms."
125235,125235,108900,119259,119259,5,5,"SILLON "ZARA II" BLANCO/NEGRO",5,100,"Sofás y Sillones",http://www.mueblessur.cl/9538-2289-thickbox/sillonzaraiitapizadoblanconegropatasmadera.jpg,http://www.mueblessur.cl/9538-2289-thickbox/sillonzaraiitapizadoblanconegropatasmadera.jpg,http://www.mueblessur.cl/9538-2289-thickbox/sillonzaraiitapizadoblanconegropatasmadera.jpg,,1,IVA,4,"Estructura de polipropileno tapizado en tela de color blanco y negro (patchwork), patas madera y metal.<br><br>Medidas: 75 x prof. 80 x alt. 80 cms.<br><br>*Imagen referencial.<br>*Orden de tapizado puede variar.","Estructura de polipropileno tapizado en tela de color blanco y negro (patchwork), patas madera y metal.<br><br>Medidas: 75 x prof. 80 x alt. 80 cms.<br><br>*Imagen referencial.<br>*Orden de tapizado puede variar."
609385,609385,529900,216377,216377,5,5,"MESA EXTENSIBLE "BRICK" BLANCA",5,100,"Mesas Reunión",http://www.mueblessur.cl/5158-2147-thickbox/mesabrickextendiblexcmlacadablanca.jpg,http://www.mueblessur.cl/5158-2147-thickbox/mesabrickextendiblexcmlacadablanca.jpg,http://www.mueblessur.cl/5158-2147-thickbox/mesabrickextendiblexcmlacadablanca.jpg,,1,IVA,4,"Cubierta y soporte lacado blanco, base de acero.<br><br>Medidas abierto : 230 x prof. 90 x alt. 75 cms.<br>Medidas cerrado: 180 x prof. 90 x alt. 75 cms.","Cubierta y soporte lacado blanco, base de acero.<br><br>Medidas abierto : 230 x prof. 90 x alt. 75 cms.<br>Medidas cerrado: 180 x prof. 90 x alt. 75 cms."
574885,574885,499900,211357,211357,5,5,"MESA EXTENSIBLE "CAMEL CROMADA"",5,100,"Mesas Reunión",http://www.mueblessur.cl/5429-2148-thickbox/mesaaltacamelcvidriopatascromadas.jpg,http://www.mueblessur.cl/5429-2148-thickbox/mesaaltacamelcvidriopatascromadas.jpg,http://www.mueblessur.cl/5429-2148-thickbox/mesaaltacamelcvidriopatascromadas.jpg,,1,IVA,4,"Estructura de metal cromado, vidrio templado.<br><br>Medidas abierto : 220 x 90 x alt. 75 cms.<br>Medidas cerrado: 160 x 90 x alt. 75 cms.","Estructura de metal cromado, vidrio templado.<br><br>Medidas abierto : 220 x 90 x alt. 75 cms.<br>Medidas cerrado: 160 x 90 x alt. 75 cms."
321885,321885,279900,216371,216371,5,5,"MESA "GLAM"",5,100,"Mesas Reunión",http://www.mueblessur.cl/5178-1019-thickbox/mesaglamdcmcvidriotransparente.jpg,http://www.mueblessur.cl/5178-1019-thickbox/mesaglamdcmcvidriotransparente.jpg,http://www.mueblessur.cl/5178-1019-thickbox/mesaglamdcmcvidriotransparente.jpg,,1,IVA,4,"Estructura de acero cromado, vidrio transparente.<br><br>Medidas: Diámetro 110 cms.","Estructura de acero cromado, vidrio transparente.<br><br>Medidas: Diámetro 110 cms."
510485,510485,443900,218167,218167,5,5,"MESA "TUL" LACADA BLANCA",5,100,"Mesas Reunión",http://www.mueblessur.cl/7354-2150-thickbox/mesatuxcmcubiertalacadablancabaseacer.jpg,http://www.mueblessur.cl/7354-2150-thickbox/mesatuxcmcubiertalacadablancabaseacer.jpg,http://www.mueblessur.cl/7354-2150-thickbox/mesatuxcmcubiertalacadablancabaseacer.jpg,,1,IVA,4,"Cubierta lacada blanca, base acero cromado.<br><br>Medidas: 220 x prof. 100 x alt. 75 cms.","Cubierta lacada blanca, base acero cromado.<br><br>Medidas: 220 x prof. 100 x alt. 75 cms."
344885,344885,299900,218352,218352,5,5,"MESA "DALINO" COLOR NOGAL",5,100,"Mesas Reunión",http://www.mueblessur.cl/8805-2151-thickbox/mesadalinoxcmcubiertanogalestructcromad.jpg,http://www.mueblessur.cl/8805-2151-thickbox/mesadalinoxcmcubiertanogalestructcromad.jpg,http://www.mueblessur.cl/8805-2151-thickbox/mesadalinoxcmcubiertanogalestructcromad.jpg,,1,IVA,4,"Estructura de metal cromada, cubierta nogal.<br><br>Medidas: 180 x prof. 100 x alt. 75 cms.<br><br>Consultar Disponibilidad.","Estructura de metal cromada, cubierta nogal.<br><br>Medidas: 180 x prof. 100 x alt. 75 cms.<br><br>Consultar Disponibilidad."
298885,298885,259900,218444,218444,5,5,"MESA "KANTE 180X90" TRANSPARENTE",5,100,"Mesas Reunión",http://www.mueblessur.cl/8869-2152-thickbox/mesakantexxcmcubiertavidriotransparent.jpg,http://www.mueblessur.cl/8869-2152-thickbox/mesakantexxcmcubiertavidriotransparent.jpg,http://www.mueblessur.cl/8869-2152-thickbox/mesakantexxcmcubiertavidriotransparent.jpg,,1,IVA,4,"Patas metálicas cromadas, <br>cubierta vidrio transparente.<br><br>Medidas: 180 x prof. 90 x alt. 75 cms.","Patas metálicas cromadas, <br>cubierta vidrio transparente.<br><br>Medidas: 180 x prof. 90 x alt. 75 cms."
574885,574885,499900,218360,218360,5,5,"MESA EXTENSIBLE "HUGO" NOGAL",5,100,"Mesas Reunión",http://www.mueblessur.cl/8819-2153-thickbox/mesaextendiblehugocubiertanogal.jpg,http://www.mueblessur.cl/8819-2153-thickbox/mesaextendiblehugocubiertanogal.jpg,http://www.mueblessur.cl/8819-2153-thickbox/mesaextendiblehugocubiertanogal.jpg,,1,IVA,4,"Cubierta enchapada madera nogal, patas de acero<br><br>Medidas abierto : 378 x 110 x alt. 78 cms.<br>Medidas cerrado: 288 x 110 x alt. 78 cms.","Cubierta enchapada madera nogal, patas de acero<br><br>Medidas abierto : 378 x 110 x alt. 78 cms.<br>Medidas cerrado: 288 x 110 x alt. 78 cms."
448385,448385,389900,219170,219170,5,5,"MESA EXTENSIBLE "LEBA" NEGRO",5,100,"Mesas Reunión",http://www.mueblessur.cl/9403-2250-thickbox/mesaextensiblelebaxxcmvidrionegro.jpg,http://www.mueblessur.cl/9403-2250-thickbox/mesaextensiblelebaxxcmvidrionegro.jpg,http://www.mueblessur.cl/9403-2250-thickbox/mesaextensiblelebaxxcmvidrionegro.jpg,,1,IVA,4,"Cubierta vidrio pintado color negro, patas metálicas.<br><br>Medidas abierto: 215 x prof. 90 x alt. 76 cms.<br>Medidas cerrado: 165 x prof. 90 x alt. 76 cms.","Cubierta vidrio pintado color negro, patas metálicas.<br><br>Medidas abierto: 215 x prof. 90 x alt. 76 cms.<br>Medidas cerrado: 165 x prof. 90 x alt. 76 cms."
298885,298885,259900,219173,219173,5,5,"MESA "HEAVEN" TRANSPARENTE",5,100,"Mesas Reunión",http://www.mueblessur.cl/9406-2253-thickbox/mesaheavendxcmcubiertavidriotransparen.jpg,http://www.mueblessur.cl/9406-2253-thickbox/mesaheavendxcmcubiertavidriotransparen.jpg,http://www.mueblessur.cl/9406-2253-thickbox/mesaheavendxcmcubiertavidriotransparen.jpg,,1,IVA,4,"Cubierta vidrio transparente, <br>patas de acero cromadas.<br><br>Medidas: Diámetro 119 x alt. 75 cms.","Cubierta vidrio transparente, <br>patas de acero cromadas.<br><br>Medidas: Diámetro 119 x alt. 75 cms."
517385,517385,449900,219140,219140,5,5,"MESA EXTENSIBLE "BRICK 130/180X90" BLANCA",5,100,"Mesas Reunión",http://www.mueblessur.cl/9396-2263-thickbox/mesabrickextensiblexxcmlacadablanc.jpg,http://www.mueblessur.cl/9396-2263-thickbox/mesabrickextensiblexxcmlacadablanc.jpg,http://www.mueblessur.cl/9396-2263-thickbox/mesabrickextensiblexxcmlacadablanc.jpg,,1,IVA,4,"Cubierta y soporte lacado blanco,<br> base de acero inoxidable.<br><br>Medidas abierto : 180 x prof. 90 x alt. 75 cms.<br>Medidas cerrado: 130 x prof. 90 x alt. 75 cms.","Cubierta y soporte lacado blanco,<br> base de acero inoxidable.<br><br>Medidas abierto : 180 x prof. 90 x alt. 75 cms.<br>Medidas cerrado: 130 x prof. 90 x alt. 75 cms."
83880,83880,69900,206077,206077,5,5,"MESA CENTRO "HART"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/484-1110-thickbox/mesacocktailhart.jpg,http://www.mueblessur.cl/484-1110-thickbox/mesacocktailhart.jpg,http://www.mueblessur.cl/484-1110-thickbox/mesacocktailhart.jpg,,1,IVA,4,"Cubierta de vidrio templado de 8 mm. <br>de grosor, patas metálicas cromadas. <br><br>Medidas: 89 x 74 x alt. 43 cms.<br><br>*Precio no incluye accesorios.","Cubierta de vidrio templado de 8 mm. <br>de grosor, patas metálicas cromadas. <br><br>Medidas: 89 x 74 x alt. 43 cms.<br><br>*Precio no incluye accesorios."
89880,89880,74900,215330,215330,5,5,"MESA CENTRO "PERSIANI"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/482-1102-thickbox/mesacentropersianixxcmcubvidrio.jpg,http://www.mueblessur.cl/482-1102-thickbox/mesacentropersianixxcmcubvidrio.jpg,http://www.mueblessur.cl/482-1102-thickbox/mesacentropersianixxcmcubvidrio.jpg,,1,IVA,4,"Estructura de metal cromado, <br>cubierta de vidrio templado.<br><br>Medidas: frente 100 x prof. 50 x alt. 39 cms.","Estructura de metal cromado, <br>cubierta de vidrio templado.<br><br>Medidas: frente 100 x prof. 50 x alt. 39 cms."
92280,92280,76900,211522,211522,5,5,"MESA CENTRO "AGASSI"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/485-1120-thickbox/mesacoffeeagassicubiertavidrio.jpg,http://www.mueblessur.cl/485-1120-thickbox/mesacoffeeagassicubiertavidrio.jpg,http://www.mueblessur.cl/485-1120-thickbox/mesacoffeeagassicubiertavidrio.jpg,,1,IVA,4,"Mesita con doble cubierta de vidrio templado. <br>La inferior tiene ruedas y gira. <br><br>Medidas: Diámetro 60/45 x alt. 42/37 cms.<br><br>*Precio no incluye accesorios.","Mesita con doble cubierta de vidrio templado. <br>La inferior tiene ruedas y gira. <br><br>Medidas: Diámetro 60/45 x alt. 42/37 cms.<br><br>*Precio no incluye accesorios."
49875,49875,39900,214722,214722,5,5,"MESA BAJA "PALUDI"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/476-1117-thickbox/mesabajapaludicubredondamdflacadablanca.jpg,http://www.mueblessur.cl/476-1117-thickbox/mesabajapaludicubredondamdflacadablanca.jpg,http://www.mueblessur.cl/476-1117-thickbox/mesabajapaludicubredondamdflacadablanca.jpg,,1,IVA,4,"Cubierta de MDF lacada blanca de 18 mm.<br>soporte de tubo de acero cromado de 12 mm. <br><br>Medidas: Diámetro 60 x alt. 45 cms.","Cubierta de MDF lacada blanca de 18 mm.<br>soporte de tubo de acero cromado de 12 mm. <br><br>Medidas: Diámetro 60 x alt. 45 cms."
379385,379385,329900,217855,217855,5,5,"MESA CENTRO "NOGUCHI II"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/7152-1431-thickbox/mesacentronoguchiiividriomadera.jpg,http://www.mueblessur.cl/7152-1431-thickbox/mesacentronoguchiiividriomadera.jpg,http://www.mueblessur.cl/7152-1431-thickbox/mesacentronoguchiiividriomadera.jpg,,1,IVA,4,"Estructura de madera, cubierta de vidrio.<br><br>Medidas: 126 x 90 x alt. 36 cms.<br><br>Consultar Disponibilidad.","Estructura de madera, cubierta de vidrio.<br><br>Medidas: 126 x 90 x alt. 36 cms.<br><br>Consultar Disponibilidad."
392035,392035,340900,217015,217015,5,5,"MESA "LIFT" BLANCA BRILLANTE",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/6350-1559-thickbox/mesaliftaltregulablecublacadablancabrillant.jpg,http://www.mueblessur.cl/6350-1559-thickbox/mesaliftaltregulablecublacadablancabrillant.jpg,http://www.mueblessur.cl/6350-1559-thickbox/mesaliftaltregulablecublacadablancabrillant.jpg,,1,IVA,4,"Cubierta lacada, altura regulable.<br>(alt.min. 26 y alt.máx. 74 cms.)<br><br>Cubierta abierta : 120 x 120 cms. <br>Cubierta cerrada: 120 x   60 cms.","Cubierta lacada, altura regulable.<br>(alt.min. 26 y alt.máx. 74 cms.)<br><br>Cubierta abierta : 120 x 120 cms. <br>Cubierta cerrada: 120 x   60 cms."
